id,activity,timestamp,ot:Container,ot:Customer Order,ot:Forklift,ot:Handling Unit,ot:Transport Document,ot:Truck,ot:Vehicle
,,2024-07-22T13:02:12+00:00,"cr1903{""Weight"":""1250.0""}",,,,,,
,,2024-07-22T17:32:30+00:00,,"co563{""AmountofGoods"":1150}",,,,,
,,2024-07-23T05:55:23+00:00,"cr1881{""Status"":""full""}",,,,,,
,,2024-07-23T07:18:58+00:00,,,,,"td549{""Status"":""in transit""}",,
,,2024-07-23T07:18:58+00:00,"cr1892{""AmountofHandlingUnits"":4,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-23T07:23:01+00:00,"cr1881{""Weight"":""1230.0""}",,,,,,
,,2024-07-23T07:55:17+00:00,"cr1801{""Status"":""full""}",,,,,,
,,2024-07-23T07:59:59+00:00,"cr1876{""Status"":""full""}",,,,,,
,,2024-07-23T09:00:00+00:00,,,,,"td531{""Status"":""shipped""}",,
,,2024-07-23T09:00:00+00:00,,,,,"td537{""Status"":""shipped""}",,
,,2024-07-23T09:00:00+00:00,,,,,"td543{""Status"":""shipped""}",,
,,2024-07-23T09:00:00+00:00,,,,,"td554{""Status"":""shipped""}",,
,,2024-07-23T09:00:00+00:00,,,,,"td556{""Status"":""shipped""}",,
,,2024-07-23T09:00:00+00:00,,,,,,,"vh121{""DepartureDate"":""2024-07-23 11:00:00""}"
,,2024-07-23T09:04:50+00:00,,,,,"td526{""Status"":""in transit""}",,
,,2024-07-23T09:04:50+00:00,"cr1916{""AmountofHandlingUnits"":2,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-23T09:07:42+00:00,"cr1901{""Status"":""full""}",,,,,,
,,2024-07-23T09:09:14+00:00,"cr1801{""Weight"":""780.0""}",,,,,,
,,2024-07-23T09:09:20+00:00,"cr1898{""Status"":""full""}",,,,,,
,,2024-07-23T09:09:26+00:00,,,,,"td561{""AmountofContainers"":5,""Status"":""null""}",,
,,2024-07-23T09:14:15+00:00,"cr1885{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-23T09:15:41+00:00,"cr1876{""Weight"":""1250.0""}",,,,,,
,,2024-07-23T09:21:58+00:00,"cr1889{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-23T09:25:22+00:00,"cr1901{""Weight"":""1160.0""}",,,,,,
,,2024-07-23T09:38:30+00:00,"cr1916{""Status"":""full""}",,,,,,
,,2024-07-23T09:52:57+00:00,"cr1888{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-23T09:54:01+00:00,"cr1916{""Weight"":""400.0""}",,,,,,
,,2024-07-23T11:17:16+00:00,,,,,"td555{""Status"":""in transit""}",,
,,2024-07-23T11:21:28+00:00,"cr1898{""Weight"":""1140.0""}",,,,,,
,,2024-07-23T11:43:27+00:00,,"co564{""AmountofGoods"":500}",,,,,
,,2024-07-23T13:28:32+00:00,"cr1851{""Status"":""full""}",,,,,,
,,2024-07-23T13:32:02+00:00,"cr1892{""Status"":""full""}",,,,,,
,,2024-07-23T13:44:10+00:00,"cr1885{""Status"":""full""}",,,,,,
,,2024-07-23T13:48:06+00:00,"cr1892{""Weight"":""740.0""}",,,,,,
,,2024-07-23T13:50:43+00:00,"cr1889{""Status"":""full""}",,,,,,
,,2024-07-23T13:58:27+00:00,,,,,"td550{""Status"":""in transit""}",,
,,2024-07-23T14:59:07+00:00,"cr1885{""Weight"":""1260.0""}",,,,,,
,,2024-07-23T15:00:37+00:00,,,,,"td540{""Status"":""in transit""}",,
,,2024-07-23T15:05:36+00:00,"cr1888{""Status"":""full""}",,,,,,
,,2024-07-23T15:19:21+00:00,"cr1851{""Weight"":""1120.0""}",,,,,,
,,2024-07-23T16:31:02+00:00,"cr1924{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-23T17:09:45+00:00,"cr1888{""Weight"":""1200.0""}",,,,,,
,,2024-07-23T17:27:02+00:00,"cr1889{""Weight"":""1240.0""}",,,,,,
,,2024-07-23T17:59:45+00:00,,"co565{""AmountofGoods"":900}",,,,,
,,2024-07-24T09:06:27+00:00,"cr1924{""Status"":""full""}",,,,,,
,,2024-07-24T09:28:25+00:00,"cr1924{""Weight"":""1180.0""}",,,,,,
,,2024-07-24T11:03:43+00:00,"cr1908{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-24T12:24:19+00:00,,"co566{""AmountofGoods"":1450}",,,,,
,,2024-07-24T12:57:40+00:00,"cr1908{""Status"":""full""}",,,,,,
,,2024-07-24T14:04:15+00:00,,,,,"td562{""AmountofContainers"":2,""Status"":""null""}",,
,,2024-07-24T14:15:23+00:00,"cr1908{""Weight"":""1280.0""}",,,,,,
,,2024-07-24T19:02:21+00:00,,"co567{""AmountofGoods"":800}",,,,,
,,2024-07-25T06:20:43+00:00,"cr1913{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-25T09:42:08+00:00,"cr1922{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-25T09:46:12+00:00,,,,,"td563{""AmountofContainers"":2,""Status"":""null""}",,
,,2024-07-25T10:02:21+00:00,"cr1913{""Status"":""full""}",,,,,,
,,2024-07-25T11:57:03+00:00,,"co568{""AmountofGoods"":1250}",,,,,
,,2024-07-25T12:17:19+00:00,"cr1913{""Weight"":""1140.0""}",,,,,,
,,2024-07-25T13:12:07+00:00,"cr1922{""Status"":""full""}",,,,,,
,,2024-07-25T14:25:35+00:00,"cr1922{""Weight"":""1230.0""}",,,,,,
,,2024-07-25T14:40:25+00:00,,,,,"td564{""AmountofContainers"":4,""Status"":""null""}",,
,,2024-07-25T18:40:33+00:00,,"co569{""AmountofGoods"":900}",,,,,
,,2024-07-26T02:24:53+00:00,"cr1928{""AmountofHandlingUnits"":4,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-26T03:14:57+00:00,"cr1926{""AmountofHandlingUnits"":1,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-26T08:05:50+00:00,"cr1928{""Status"":""full""}",,,,,,
,,2024-07-26T08:30:45+00:00,"cr1926{""Status"":""full""}",,,,,,
,,2024-07-26T08:55:10+00:00,"cr1926{""Weight"":""180.0""}",,,,,,
,,2024-07-26T09:00:00+00:00,,,,,"td526{""Status"":""shipped""}",,
,,2024-07-26T09:00:00+00:00,,,,,"td530{""Status"":""shipped""}",,
,,2024-07-26T09:00:00+00:00,,,,,"td538{""Status"":""shipped""}",,
,,2024-07-26T09:00:00+00:00,,,,,"td542{""Status"":""shipped""}",,
,,2024-07-26T09:00:00+00:00,,,,,,,"vh122{""DepartureDate"":""2024-07-26 11:00:00""}"
,,2024-07-26T09:32:44+00:00,"cr1928{""Weight"":""780.0""}",,,,,,
,,2024-07-26T09:49:56+00:00,"cr1912{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-26T12:12:54+00:00,"cr1925{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-26T14:40:31+00:00,,"co570{""AmountofGoods"":700}",,,,,
,,2024-07-26T14:42:56+00:00,"cr1912{""Status"":""full""}",,,,,,
,,2024-07-26T16:32:58+00:00,"cr1934{""AmountofHandlingUnits"":5,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-26T22:23:56+00:00,"cr1923{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-26T22:28:46+00:00,"cr1880{""AmountofHandlingUnits"":2,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-26T23:28:05+00:00,"cr1921{""AmountofHandlingUnits"":3,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-27T06:59:13+00:00,"cr1870{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-29T05:59:06+00:00,"cr1925{""Status"":""full""}",,,,,,
,,2024-07-29T07:17:56+00:00,"cr1912{""Weight"":""1240.0""}",,,,,,
,,2024-07-29T08:32:25+00:00,"cr1874{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-29T08:36:21+00:00,"cr1925{""Weight"":""1200.0""}",,,,,,
,,2024-07-29T08:42:22+00:00,"cr1880{""Status"":""full""}",,,,,,
,,2024-07-29T08:42:36+00:00,"cr1934{""Status"":""full""}",,,,,,
,,2024-07-29T08:58:15+00:00,"cr1907{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-29T10:01:38+00:00,"cr1934{""Weight"":""960.0""}",,,,,,
,,2024-07-29T10:15:35+00:00,,"co571{""AmountofGoods"":900}",,,,,
,,2024-07-29T10:28:38+00:00,,,,,"td548{""Status"":""in transit""}",,
,,2024-07-29T10:28:38+00:00,"cr1927{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-29T11:30:42+00:00,"cr1880{""Weight"":""450.0""}",,,,,,
,,2024-07-29T11:58:31+00:00,"cr1921{""Status"":""full""}",,,,,,
,,2024-07-29T13:13:17+00:00,"cr1920{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-29T13:21:49+00:00,"cr1921{""Weight"":""630.0""}",,,,,,
,,2024-07-29T13:26:22+00:00,"cr1870{""Status"":""full""}",,,,,,
,,2024-07-29T13:52:13+00:00,"cr1874{""Status"":""full""}",,,,,,
,,2024-07-29T14:47:13+00:00,,,,,"td565{""AmountofContainers"":5,""Status"":""null""}",,
,,2024-07-29T14:59:56+00:00,"cr1923{""Status"":""full""}",,,,,,
,,2024-07-29T15:02:41+00:00,,,,,"td547{""Status"":""in transit""}",,
,,2024-07-29T15:02:41+00:00,"cr1915{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-29T15:03:21+00:00,,,,,"td546{""Status"":""in transit""}",,
,,2024-07-29T15:03:21+00:00,"cr1918{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-29T15:13:04+00:00,"cr1874{""Weight"":""1240.0""}",,,,,,
,,2024-07-29T15:22:45+00:00,"cr1870{""Weight"":""1120.0""}",,,,,,
,,2024-07-29T15:55:52+00:00,,"co572{""AmountofGoods"":700}",,,,,
,,2024-07-30T05:21:22+00:00,"cr1927{""Status"":""full""}",,,,,,
,,2024-07-30T05:49:53+00:00,,,,,"td562{""Status"":""in transit""}",,
,,2024-07-30T06:56:01+00:00,"cr1927{""Weight"":""1210.0""}",,,,,,
,,2024-07-30T07:02:04+00:00,"cr1920{""Status"":""full""}",,,,,,
,,2024-07-30T07:03:39+00:00,"cr1917{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-30T07:11:15+00:00,,,,,"td561{""Status"":""in transit""}",,
,,2024-07-30T07:12:01+00:00,"cr1923{""Weight"":""1140.0""}",,,,,,
,,2024-07-30T07:46:39+00:00,"cr1918{""Status"":""full""}",,,,,,
,,2024-07-30T07:50:20+00:00,"cr1907{""Status"":""full""}",,,,,,
,,2024-07-30T07:52:53+00:00,"cr1915{""Status"":""full""}",,,,,,
,,2024-07-30T07:59:17+00:00,"cr1917{""Status"":""full""}",,,,,,
,,2024-07-30T08:19:13+00:00,,,,,"td566{""AmountofContainers"":3,""Status"":""null""}",,
,,2024-07-30T08:50:35+00:00,"cr1918{""Weight"":""1180.0""}",,,,,,
,,2024-07-30T09:00:00+00:00,,,,,"td540{""Status"":""shipped""}",,
,,2024-07-30T09:00:00+00:00,,,,,"td548{""Status"":""shipped""}",,
,,2024-07-30T09:00:00+00:00,,,,,"td555{""Status"":""shipped""}",,
,,2024-07-30T09:00:00+00:00,,,,,,,"vh123{""DepartureDate"":""2024-07-30 11:00:00""}"
,,2024-07-30T09:00:23+00:00,"cr1920{""Weight"":""1140.0""}",,,,,,
,,2024-07-30T09:39:46+00:00,"cr1907{""Weight"":""1190.0""}",,,,,,
,,2024-07-30T09:43:48+00:00,"cr1915{""Weight"":""1180.0""}",,,,,,
,,2024-07-30T09:56:16+00:00,,,,,"td559{""Status"":""in transit""}",,
,,2024-07-30T09:58:50+00:00,,,,,"td567{""AmountofContainers"":5,""Status"":""null""}",,
,,2024-07-30T10:46:26+00:00,,"co573{""AmountofGoods"":900}",,,,,
,,2024-07-30T12:02:14+00:00,"cr1917{""Weight"":""1260.0""}",,,,,,
,,2024-07-30T12:05:45+00:00,"cr1940{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-30T16:23:48+00:00,"cr1909{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-30T16:57:34+00:00,,"co574{""AmountofGoods"":400}",,,,,
,,2024-07-30T17:06:54+00:00,"cr1940{""Status"":""full""}",,,,,,
,,2024-07-31T05:46:11+00:00,"cr1940{""Weight"":""1300.0""}",,,,,,
,,2024-07-31T06:01:00+00:00,"cr1945{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-31T06:06:19+00:00,"cr1944{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-31T06:56:29+00:00,"cr1946{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-31T07:09:50+00:00,"cr1909{""Status"":""full""}",,,,,,
,,2024-07-31T07:26:36+00:00,"cr1909{""Weight"":""1140.0""}",,,,,,
,,2024-07-31T08:53:27+00:00,"cr1946{""Status"":""full""}",,,,,,
,,2024-07-31T10:00:59+00:00,"cr1944{""Status"":""full""}",,,,,,
,,2024-07-31T10:59:20+00:00,"cr1910{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-07-31T11:10:04+00:00,"cr1946{""Weight"":""1210.0""}",,,,,,
,,2024-07-31T11:49:50+00:00,,"co575{""AmountofGoods"":400}",,,,,
,,2024-07-31T12:03:55+00:00,"cr1945{""Status"":""full""}",,,,,,
,,2024-07-31T12:13:02+00:00,"cr1944{""Weight"":""1240.0""}",,,,,,
,,2024-07-31T12:14:14+00:00,,,,,"td568{""AmountofContainers"":2,""Status"":""null""}",,
,,2024-07-31T12:51:38+00:00,"cr1910{""Status"":""full""}",,,,,,
,,2024-07-31T13:08:17+00:00,"cr1945{""Weight"":""1140.0""}",,,,,,
,,2024-07-31T14:40:38+00:00,,,,,"td557{""Status"":""in transit""}",,
,,2024-07-31T14:58:01+00:00,"cr1910{""Weight"":""1120.0""}",,,,,,
,,2024-07-31T16:38:53+00:00,,,,,"td569{""AmountofContainers"":2,""Status"":""null""}",,
,,2024-07-31T18:18:54+00:00,,"co576{""AmountofGoods"":850}",,,,,
,,2024-07-31T22:58:52+00:00,"cr1932{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-01T00:09:22+00:00,"cr1914{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-01T04:54:58+00:00,"cr1933{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-01T07:44:33+00:00,"cr1890{""AmountofHandlingUnits"":5,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-01T11:53:03+00:00,,"co577{""AmountofGoods"":550}",,,,,
,,2024-08-01T12:25:51+00:00,"cr1890{""Status"":""full""}",,,,,,
,,2024-08-01T12:40:48+00:00,"cr1936{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-01T12:41:32+00:00,"cr1932{""Status"":""full""}",,,,,,
,,2024-08-01T12:42:44+00:00,"cr1914{""Status"":""full""}",,,,,,
,,2024-08-01T12:43:51+00:00,"cr1933{""Status"":""full""}",,,,,,
,,2024-08-01T13:45:52+00:00,,,,,"td558{""Status"":""in transit""}",,
,,2024-08-01T13:47:16+00:00,"cr1914{""Weight"":""1190.0""}",,,,,,
,,2024-08-01T13:56:01+00:00,"cr1933{""Weight"":""1160.0""}",,,,,,
,,2024-08-01T14:11:59+00:00,,,,,"td551{""Status"":""in transit""}",,
,,2024-08-01T14:26:05+00:00,"cr1890{""Weight"":""940.0""}",,,,,,
,,2024-08-01T14:55:12+00:00,"cr1932{""Weight"":""1140.0""}",,,,,,
,,2024-08-01T18:28:33+00:00,,"co578{""AmountofGoods"":800}",,,,,
,,2024-08-01T19:32:15+00:00,"cr1930{""AmountofHandlingUnits"":1,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-01T19:50:50+00:00,"cr1929{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-02T04:22:20+00:00,"cr1938{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-02T05:25:07+00:00,"cr1943{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-02T07:16:39+00:00,"cr1930{""Status"":""full""}",,,,,,
,,2024-08-02T07:26:42+00:00,"cr1936{""Status"":""full""}",,,,,,
,,2024-08-02T07:30:48+00:00,"cr1894{""AmountofHandlingUnits"":3,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-02T07:51:22+00:00,"cr1948{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-02T08:54:43+00:00,"cr1936{""Weight"":""1310.0""}",,,,,,
,,2024-08-02T09:00:00+00:00,,,,,"td541{""Status"":""shipped""}",,
,,2024-08-02T09:00:00+00:00,,,,,"td544{""Status"":""shipped""}",,
,,2024-08-02T09:00:00+00:00,,,,,"td546{""Status"":""shipped""}",,
,,2024-08-02T09:00:00+00:00,,,,,"td547{""Status"":""shipped""}",,
,,2024-08-02T09:00:00+00:00,,,,,"td549{""Status"":""shipped""}",,
,,2024-08-02T09:00:00+00:00,,,,,"td550{""Status"":""shipped""}",,
,,2024-08-02T09:00:00+00:00,,,,,,,"vh124{""DepartureDate"":""2024-08-02 11:00:00""}"
,,2024-08-02T09:14:32+00:00,"cr1930{""Weight"":""200.0""}",,,,,,
,,2024-08-02T11:11:35+00:00,"cr1931{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-02T11:26:23+00:00,"cr1943{""Status"":""full""}",,,,,,
,,2024-08-02T13:09:37+00:00,,,,,"td570{""AmountofContainers"":3,""Status"":""null""}",,
,,2024-08-02T13:24:33+00:00,,,,,"td571{""AmountofContainers"":3,""Status"":""null""}",,
,,2024-08-02T13:51:26+00:00,"cr1943{""Weight"":""1180.0""}",,,,,,
,,2024-08-02T13:59:03+00:00,"cr1938{""Status"":""full""}",,,,,,
,,2024-08-02T14:01:58+00:00,"cr1894{""Status"":""full""}",,,,,,
,,2024-08-02T14:19:56+00:00,,"co579{""AmountofGoods"":450}",,,,,
,,2024-08-02T14:30:07+00:00,"cr1929{""Status"":""full""}",,,,,,
,,2024-08-02T14:33:28+00:00,,,,,"td553{""Status"":""in transit""}",,
,,2024-08-02T14:48:08+00:00,"cr1894{""Weight"":""580.0""}",,,,,,
,,2024-08-02T15:33:19+00:00,,,,,"td563{""Status"":""in transit""}",,
,,2024-08-02T15:46:03+00:00,"cr1938{""Weight"":""1180.0""}",,,,,,
,,2024-08-02T17:05:03+00:00,"cr1929{""Weight"":""1240.0""}",,,,,,
,,2024-08-02T17:34:37+00:00,"cr1891{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-02T17:41:36+00:00,"cr1948{""Status"":""full""}",,,,,,
,,2024-08-03T02:51:47+00:00,"cr1941{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-03T03:13:28+00:00,"cr1949{""AmountofHandlingUnits"":2,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-04T04:37:55+00:00,"cr1919{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-05T05:58:47+00:00,"cr1931{""Status"":""full""}",,,,,,
,,2024-08-05T06:25:39+00:00,"cr1942{""AmountofHandlingUnits"":2,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-05T06:54:28+00:00,"cr1948{""Weight"":""1260.0""}",,,,,,
,,2024-08-05T07:42:11+00:00,,,,,"td564{""Status"":""in transit""}",,
,,2024-08-05T07:42:11+00:00,"cr1935{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-05T08:01:41+00:00,"cr1931{""Weight"":""1140.0""}",,,,,,
,,2024-08-05T08:05:23+00:00,,,,,"td572{""AmountofContainers"":2,""Status"":""null""}",,
,,2024-08-05T09:14:59+00:00,"cr1942{""Status"":""full""}",,,,,,
,,2024-08-05T09:30:05+00:00,"cr1949{""Status"":""full""}",,,,,,
,,2024-08-05T09:39:48+00:00,"cr1942{""Weight"":""360.0""}",,,,,,
,,2024-08-05T09:40:35+00:00,,"co580{""AmountofGoods"":350}",,,,,
,,2024-08-05T09:52:45+00:00,,,,,"td568{""Status"":""in transit""}",,
,,2024-08-05T10:12:17+00:00,"cr1955{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-05T11:54:48+00:00,"cr1949{""Weight"":""400.0""}",,,,,,
,,2024-08-05T14:06:14+00:00,"cr1941{""Status"":""full""}",,,,,,
,,2024-08-05T14:32:54+00:00,"cr1891{""Status"":""full""}",,,,,,
,,2024-08-05T14:39:31+00:00,"cr1919{""Status"":""full""}",,,,,,
,,2024-08-05T14:47:42+00:00,"cr1935{""Status"":""full""}",,,,,,
,,2024-08-05T14:59:00+00:00,"cr1955{""Status"":""full""}",,,,,,
,,2024-08-05T15:34:54+00:00,,,,,"td552{""Status"":""in transit""}",,
,,2024-08-05T15:43:09+00:00,"cr1891{""Weight"":""1260.0""}",,,,,,
,,2024-08-05T15:45:52+00:00,,"co581{""AmountofGoods"":450}",,,,,
,,2024-08-05T15:59:57+00:00,,,,,"td560{""Status"":""in transit""}",,
,,2024-08-05T17:27:40+00:00,"cr1919{""Weight"":""1200.0""}",,,,,,
,,2024-08-05T18:03:57+00:00,"cr1950{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-05T20:43:54+00:00,"cr1953{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-06T00:43:55+00:00,"cr1939{""AmountofHandlingUnits"":1,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-06T05:37:31+00:00,"cr1935{""Weight"":""1160.0""}",,,,,,
,,2024-08-06T05:40:21+00:00,"cr1955{""Weight"":""1120.0""}",,,,,,
,,2024-08-06T05:45:50+00:00,,,,,"td566{""Status"":""in transit""}",,
,,2024-08-06T05:50:47+00:00,"cr1941{""Weight"":""1140.0""}",,,,,,
,,2024-08-06T05:53:28+00:00,"cr1959{""AmountofHandlingUnits"":3,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-06T07:14:19+00:00,"cr1947{""AmountofHandlingUnits"":5,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-06T07:16:06+00:00,"cr1954{""AmountofHandlingUnits"":4,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-06T09:00:00+00:00,,,,,"td539{""Status"":""shipped""}",,
,,2024-08-06T09:00:00+00:00,,,,,"td551{""Status"":""shipped""}",,
,,2024-08-06T09:00:00+00:00,,,,,"td552{""Status"":""shipped""}",,
,,2024-08-06T09:00:00+00:00,,,,,"td563{""Status"":""shipped""}",,
,,2024-08-06T09:00:00+00:00,,,,,"td564{""Status"":""shipped""}",,
,,2024-08-06T09:00:00+00:00,,,,,,,"vh125{""DepartureDate"":""2024-08-06 11:00:00""}"
,,2024-08-06T09:58:51+00:00,"cr1954{""Status"":""full""}",,,,,,
,,2024-08-06T10:26:26+00:00,,"co582{""AmountofGoods"":700}",,,,,
,,2024-08-06T13:02:34+00:00,"cr1939{""Status"":""full""}",,,,,,
,,2024-08-06T13:17:09+00:00,"cr1950{""Status"":""full""}",,,,,,
,,2024-08-06T13:17:28+00:00,"cr1947{""Status"":""full""}",,,,,,
,,2024-08-06T13:22:02+00:00,"cr1952{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-06T13:30:14+00:00,"cr1951{""AmountofHandlingUnits"":2,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-06T13:30:48+00:00,"cr1939{""Weight"":""200.0""}",,,,,,
,,2024-08-06T13:31:20+00:00,"cr1959{""Status"":""full""}",,,,,,
,,2024-08-06T13:39:31+00:00,"cr1954{""Weight"":""760.0""}",,,,,,
,,2024-08-06T13:40:56+00:00,"cr1950{""Weight"":""1120.0""}",,,,,,
,,2024-08-06T13:46:27+00:00,"cr1953{""Status"":""full""}",,,,,,
,,2024-08-06T15:03:25+00:00,,,,,"td567{""Status"":""in transit""}",,
,,2024-08-06T15:08:17+00:00,"cr1947{""Weight"":""940.0""}",,,,,,
,,2024-08-06T15:43:19+00:00,"cr1959{""Weight"":""560.0""}",,,,,,
,,2024-08-06T16:17:34+00:00,,"co583{""AmountofGoods"":850}",,,,,
,,2024-08-07T05:43:00+00:00,"cr1951{""Status"":""full""}",,,,,,
,,2024-08-07T05:58:08+00:00,"cr1953{""Weight"":""1280.0""}",,,,,,
,,2024-08-07T06:47:00+00:00,"cr1952{""Status"":""full""}",,,,,,
,,2024-08-07T06:57:04+00:00,,,,,"td573{""AmountofContainers"":3,""Status"":""null""}",,
,,2024-08-07T07:06:00+00:00,,,,,"td569{""Status"":""in transit""}",,
,,2024-08-07T07:11:43+00:00,"cr1951{""Weight"":""380.0""}",,,,,,
,,2024-08-07T08:00:40+00:00,,,,,"td570{""Status"":""in transit""}",,
,,2024-08-07T08:02:07+00:00,"cr1952{""Weight"":""1160.0""}",,,,,,
,,2024-08-07T10:29:50+00:00,,"co584{""AmountofGoods"":1250}",,,,,
,,2024-08-07T12:02:26+00:00,,,,,"td574{""AmountofContainers"":3,""Status"":""null""}",,
,,2024-08-07T15:35:23+00:00,"cr1963{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-07T16:24:22+00:00,,"co585{""AmountofGoods"":1450}",,,,,
,,2024-08-07T18:27:17+00:00,"cr1957{""AmountofHandlingUnits"":4,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-07T19:59:55+00:00,"cr1964{""AmountofHandlingUnits"":6,""Status"":""empty"",""Weight"":""null""}",,,,,,
,,2024-08-08T08:20:47+00:00,"cr1957{""Status"":""full""}",,,,,,
,,2024-08-08T08:50:11+00:00,"cr1963{""Status"":""full""}",,,,,,
,,2024-08-08T08:56:51+00:00,"cr1964{""Status"":""full""}",,,,,,
,,2024-08-08T10:43:26+00:00,,"co586{""AmountofGoods"":750}",,,,,
,,2024-08-08T12:10:46+00:00,"cr1964{""Weight"":""1170.0""}",,,,,,
,,2024-08-08T12:12:02+00:00,"cr1963{""Weight"":""1120.0""}",,,,,,
,,2024-08-08T12:18:00+00:00,"cr1957{""Weight"":""780.0""}",,,,,,
,,2024-08-08T14:47:36+00:00,,,,,"td575{""AmountofContainers"":3,""Status"":""null""}",,
